1649438306,,,
98,74722.0,252665.0,264880.0
98,74761.0,252726.0,264924.0
98,74801.0,252745.0,264944.0
98,74787.0,252654.0,264851.0
98,74706.0,252366.0,264568.0
98,74654.0,252225.0,264460.0
98,74621.0,252288.0,264547.0
98,74573.0,252258.0,264528.0
98,74528.0,252231.0,264516.0
98,74504.0,252245.0,264521.0
98,74491.0,252267.0,264564.0
98,74478.0,252273.0,264566.0
98,74466.0,252275.0,264584.0
98,74463.0,252291.0,264598.0
98,74462.0,252304.0,264602.0
98,74464.0,252310.0,264627.0
98,74466.0,252318.0,264610.0
98,74472.0,252327.0,264596.0
98,74486.0,252337.0,264600.0
98,74501.0,252357.0,264608.0
98,74522.0,252376.0,264618.0
98,74549.0,252409.0,264624.0
98,74576.0,252431.0,264642.0
98,74601.0,252455.0,264642.0
98,74625.0,252466.0,264632.0
99,74660.0,252494.0,264629.0
99,74681.0,252504.0,264602.0
99,74717.0,252520.0,264602.0
99,74745.0,252530.0,264594.0
99,74750.0,252477.0,264561.0
99,74714.0,252373.0,264460.0
99,74674.0,252284.0,264370.0
99,74632.0,252241.0,264332.0
99,74586.0,252178.0,264311.0
99,74541.0,252131.0,264267.0
99,74496.0,252104.0,264251.0
99,74473.0,252098.0,264251.0
99,74456.0,252089.0,264257.0
99,74445.0,252118.0,264289.0
99,74443.0,252132.0,264327.0
99,74439.0,252175.0,264341.0
99,74436.0,252171.0,264345.0
99,74338.0,251917.0,264000.0
99,73976.0,250473.0,262447.0
99,74008.0,250073.0,262332.0
99,74332.0,251029.0,263474.0
99,74759.0,252437.0,265016.0
99,74958.0,253138.0,265736.0
99,75098.0,253603.0,266194.0
99,75077.0,253609.0,266083.0
100,74922.0,253167.0,265461.0
100,74797.0,252620.0,264822.0
100,74766.0,252482.0,264618.0
100,74783.0,252518.0,264580.0
100,74812.0,252521.0,264625.0
100,74810.0,252575.0,264700.0
100,74836.0,252726.0,264896.0
100,74848.0,252874.0,265075.0
100,74816.0,252871.0,265062.0
100,74736.0,252695.0,264872.0
100,74650.0,252489.0,264646.0
100,74588.0,252339.0,264461.0
100,74560.0,252291.0,264420.0
100,74563.0,252364.0,264512.0
100,74563.0,252429.0,264572.0
100,74540.0,252382.0,264535.0
100,74513.0,252314.0,264418.0
100,74485.0,252225.0,264302.0
100,74460.0,252141.0,264186.0
100,74452.0,252094.0,264111.0
100,74454.0,252079.0,264077.0
100,74446.0,252046.0,264020.0
100,74450.0,251979.0,263970.0
100,74538.0,252170.0,264229.0
100,74666.0,252459.0,264591.0
101,74791.0,252884.0,265050.0
101,74861.0,253142.0,265309.0
101,74887.0,253190.0,265336.0
101,74899.0,253156.0,265326.0
101,74869.0,253090.0,265273.0
101,74822.0,253024.0,265233.0
101,74761.0,252945.0,265162.0
101,74710.0,252896.0,265152.0
101,74669.0,252896.0,265210.0
101,74635.0,252957.0,265326.0
101,74621.0,253069.0,265480.0
101,74643.0,253230.0,265694.0
101,74674.0,253432.0,265945.0
101,74718.0,253643.0,266182.0
101,74748.0,253791.0,266347.0
101,74752.0,253843.0,266414.0
101,74738.0,253805.0,266368.0
101,74659.0,253524.0,266019.0
101,74617.0,253395.0,265851.0
101,74576.0,253242.0,265662.0
101,74551.0,253141.0,265545.0
101,74554.0,253133.0,265494.0
101,74573.0,253156.0,265501.0
101,74591.0,253154.0,265477.0
101,74601.0,253135.0,265450.0
102,74624.0,253139.0,265425.0
102,74643.0,253139.0,265385.0
102,74670.0,253158.0,265369.0
102,74710.0,253177.0,265405.0
102,74732.0,253180.0,265407.0
102,74690.0,253036.0,265260.0
102,74655.0,253008.0,265253.0
102,74618.0,253041.0,265330.0
102,74563.0,253000.0,265333.0
102,74503.0,252975.0,265331.0
102,74455.0,252936.0,265346.0
102,74429.0,252977.0,265418.0
102,74425.0,253041.0,265506.0
102,74438.0,253142.0,265646.0
102,74466.0,253249.0,265795.0
102,74503.0,253423.0,265993.0
102,74559.0,253614.0,266226.0
102,74626.0,253807.0,266452.0
102,74683.0,253957.0,266638.0
102,74729.0,254072.0,266760.0
102,74778.0,254199.0,266892.0
102,74810.0,254236.0,266931.0
102,74853.0,254305.0,267012.0
102,74898.0,254371.0,267072.0
102,74942.0,254410.0,267118.0
103,74982.0,254473.0,267157.0
103,75013.0,254487.0,267158.0
103,75102.0,254649.0,267348.0
103,75214.0,254898.0,267617.0
103,75259.0,255026.0,267769.0
103,75189.0,254838.0,267555.0
103,75075.0,254535.0,267231.0
103,74964.0,254185.0,266894.0
103,74850.0,253930.0,266633.0
103,74780.0,253806.0,266542.0
103,74758.0,253864.0,266656.0
103,74806.0,254112.0,266981.0
103,74849.0,254331.0,267265.0
103,74876.0,254495.0,267452.0
103,74880.0,254557.0,267526.0
103,74870.0,254555.0,267534.0
103,74857.0,254498.0,267473.0
103,74844.0,254450.0,267426.0
103,74852.0,254428.0,267415.0
103,74868.0,254463.0,267441.0
103,74872.0,254469.0,267401.0
103,74875.0,254426.0,267351.0
103,74887.0,254400.0,267312.0
103,74910.0,254383.0,267288.0
103,74940.0,254383.0,267276.0
104,74971.0,254412.0,267316.0
104,74962.0,254347.0,267248.0
104,74910.0,254227.0,267175.0
104,74847.0,254138.0,267097.0
104,74858.0,254286.0,267361.0
104,74814.0,254364.0,267484.0
104,74752.0,254304.0,267487.0
104,74681.0,254228.0,267475.0
104,74608.0,254116.0,267356.0
104,74591.0,254075.0,267383.0
104,74560.0,254048.0,267369.0
104,74556.0,254106.0,267439.0
104,74574.0,254205.0,267551.0
104,74594.0,254282.0,267663.0
104,74628.0,254368.0,267789.0
104,74640.0,254359.0,267775.0
104,74650.0,254315.0,267738.0
104,74662.0,254290.0,267706.0
104,74662.0,254251.0,267624.0
104,74667.0,254220.0,267566.0
104,74691.0,254209.0,267538.0
104,74735.0,254254.0,267594.0
104,74787.0,254356.0,267682.0
104,74838.0,254383.0,267723.0
104,74881.0,254431.0,267762.0
105,74886.0,254397.0,267728.0
105,74829.0,254263.0,267623.0
105,74783.0,254191.0,267607.0
105,74705.0,254085.0,267543.0
105,74610.0,253919.0,267421.0
105,74519.0,253804.0,267342.0
105,74430.0,253681.0,267272.0
105,74390.0,253673.0,267287.0
105,74370.0,253675.0,267318.0
105,74362.0,253667.0,267338.0
105,74360.0,253684.0,267383.0
105,74352.0,253677.0,267373.0
105,74357.0,253672.0,267387.0
105,74349.0,253626.0,267314.0
105,74342.0,253549.0,267215.0
105,74338.0,253491.0,267108.0
105,74356.0,253441.0,267068.0
105,74395.0,253495.0,267108.0
105,74428.0,253519.0,267121.0
105,74467.0,253554.0,267117.0
105,74503.0,253566.0,267125.0
105,74548.0,253624.0,267166.0
105,74586.0,253661.0,267169.0
105,74623.0,253643.0,267136.0
105,74663.0,253657.0,267129.0
106,74647.0,253525.0,266985.0
106,74600.0,253401.0,266901.0
106,74542.0,253320.0,266849.0
106,74496.0,253292.0,266843.0
106,74452.0,253275.0,266891.0
106,74386.0,253198.0,266832.0
106,74336.0,253143.0,266797.0
106,74319.0,253129.0,266825.0
106,74323.0,253170.0,266877.0
106,74325.0,253192.0,266919.0
106,74339.0,253247.0,266997.0
106,74354.0,253286.0,267034.0
106,74380.0,253307.0,267079.0
106,74430.0,253433.0,267246.0
106,74476.0,253578.0,267385.0
106,74515.0,253676.0,267465.0
106,74550.0,253707.0,267501.0
106,74594.0,253765.0,267544.0
106,74647.0,253840.0,267616.0
106,74702.0,253925.0,267671.0
106,74759.0,253995.0,267725.0
106,74821.0,254054.0,267783.0
106,74863.0,254071.0,267763.0
106,74868.0,253957.0,267635.0
106,74826.0,253854.0,267550.0
107,74787.0,253824.0,267541.0
107,74731.0,253758.0,267507.0
107,74681.0,253704.0,267505.0
107,74641.0,253696.0,267519.0
107,74611.0,253720.0,267582.0
107,74602.0,253753.0,267647.0
107,74609.0,253789.0,267688.0
107,74621.0,253832.0,267739.0
107,74631.0,253877.0,267784.0
107,74638.0,253886.0,267792.0
107,74654.0,253907.0,267798.0
107,74658.0,253874.0,267754.0
107,74698.0,253944.0,267824.0
107,74747.0,254035.0,267916.0
107,74796.0,254114.0,267983.0
107,74837.0,254159.0,268020.0
107,74882.0,254216.0,268052.0
107,74938.0,254305.0,268132.0
107,75001.0,254389.0,268212.0
107,75055.0,254462.0,268262.0
107,75114.0,254545.0,268340.0
107,75183.0,254662.0,268437.0
107,75234.0,254711.0,268492.0
107,75217.0,254620.0,268399.0
107,75164.0,254487.0,268285.0
108,75114.0,254402.0,268224.0
108,75053.0,254316.0,268161.0
108,74982.0,254224.0,268091.0
108,74923.0,254157.0,268034.0
108,74887.0,254131.0,268029.0
108,74857.0,254150.0,268019.0
108,74850.0,254140.0,268019.0
108,74850.0,254167.0,268047.0
108,74858.0,254198.0,268064.0
108,74860.0,254183.0,268049.0
108,74862.0,254169.0,268028.0
108,74876.0,254174.0,268008.0
108,74888.0,254154.0,267979.0
108,74897.0,254141.0,267920.0
108,74941.0,254191.0,267942.0
108,74990.0,254266.0,268015.0
108,75038.0,254337.0,268076.0
108,75075.0,254364.0,268065.0
108,75095.0,254340.0,267993.0
108,75109.0,254276.0,267878.0
108,75136.0,254278.0,267835.0
108,75179.0,254290.0,267840.0
108,75161.0,254179.0,267731.0
108,75110.0,254072.0,267635.0
108,75060.0,253992.0,267556.0
109,75012.0,253910.0,267478.0
109,74967.0,253868.0,267479.0
109,74921.0,253836.0,267466.0
109,74895.0,253836.0,267466.0
109,74895.0,253876.0,267524.0
109,74888.0,253890.0,267510.0
109,74902.0,253922.0,267584.0
109,74933.0,254034.0,267702.0
109,74978.0,254123.0,267820.0
109,75001.0,254190.0,267869.0
109,74993.0,254123.0,267766.0
109,74991.0,254030.0,267661.0
109,74989.0,253987.0,267560.0
109,74987.0,253916.0,267439.0
109,75027.0,253957.0,267489.0
109,75098.0,254089.0,267643.0
109,75196.0,254304.0,267869.0
109,75274.0,254486.0,268036.0
109,75347.0,254623.0,268180.0
109,75383.0,254666.0,268244.0
109,75369.0,254584.0,268171.0
109,75332.0,254540.0,268115.0
109,75287.0,254462.0,268048.0
109,75225.0,254359.0,267931.0
109,75162.0,254236.0,267819.0
110,75112.0,254144.0,267716.0
110,75093.0,254155.0,267738.0
110,75092.0,254171.0,267763.0
110,75103.0,254233.0,267828.0
110,75131.0,254326.0,267937.0
110,75144.0,254370.0,267978.0
110,75157.0,254361.0,267953.0
110,75179.0,254388.0,267978.0
110,75229.0,254517.0,268114.0
110,75274.0,254613.0,268199.0
110,75306.0,254665.0,268248.0
110,75347.0,254719.0,268281.0
110,75393.0,254787.0,268324.0
110,75440.0,254842.0,268379.0
110,75476.0,254883.0,268382.0
110,75509.0,254905.0,268371.0
110,75537.0,254893.0,268338.0
110,75529.0,254789.0,268227.0
110,75467.0,254618.0,268037.0
110,75410.0,254485.0,267906.0
110,75363.0,254428.0,267855.0
110,75266.0,254218.0,267607.0
110,75046.0,253041.0,266611.0
110,75111.0,252476.0,266522.0
110,75234.0,252614.0,266870.0
111,75521.0,253562.0,267926.0
111,75611.0,254074.0,268331.0
111,75618.0,254381.0,268464.0
111,75574.0,254591.0,268434.0
111,75484.0,254525.0,268165.0
111,75439.0,254415.0,267979.0
111,75440.0,254418.0,267920.0
111,75483.0,254567.0,268018.0
111,75520.0,254702.0,268105.0
111,75533.0,254722.0,268081.0
111,75581.0,254801.0,268163.0
111,75606.0,254838.0,268164.0
111,75587.0,254735.0,268015.0
111,75515.0,254441.0,267691.0
111,75412.0,254139.0,267367.0
111,75349.0,254044.0,267270.0
111,75304.0,254004.0,267236.0
111,75252.0,253948.0,267217.0
111,75205.0,253919.0,267193.0
111,75170.0,253903.0,267181.0
111,75145.0,253885.0,267163.0
111,75130.0,253891.0,267161.0
111,75134.0,253910.0,267191.0
111,75132.0,253933.0,267207.0
111,75138.0,253946.0,267218.0
112,75150.0,253967.0,267228.0
112,75162.0,253990.0,267234.0
112,75181.0,254003.0,267233.0
112,75198.0,254009.0,267204.0
112,75219.0,254013.0,267209.0
112,75240.0,254012.0,267170.0
112,75265.0,254022.0,267154.0
112,75299.0,254046.0,267176.0
112,75339.0,254112.0,267192.0
112,75390.0,254165.0,267237.0
112,75419.0,254184.0,267262.0
112,75383.0,254052.0,267126.0
112,75325.0,253925.0,266992.0
112,75269.0,253849.0,266930.0
112,75220.0,253782.0,266891.0
112,75170.0,253728.0,266875.0
112,75130.0,253710.0,266886.0
112,75145.0,253867.0,267116.0
112,75199.0,254137.0,267428.0
112,75237.0,254313.0,267632.0
112,75247.0,254371.0,267708.0
112,75264.0,254428.0,267762.0
112,75274.0,254466.0,267789.0
112,75314.0,254554.0,267864.0
112,75362.0,254670.0,267979.0
113,75395.0,254743.0,268061.0
113,75465.0,254866.0,268179.0
113,75509.0,254955.0,268256.0
113,75531.0,254950.0,268231.0
113,75546.0,254860.0,268129.0
113,75550.0,254770.0,267995.0
113,75577.0,254781.0,267995.0
113,75639.0,254909.0,268083.0
113,75770.0,255225.0,268445.0
113,75911.0,255594.0,268832.0
113,76000.0,255838.0,269051.0
113,76013.0,255811.0,268981.0
113,75918.0,255405.0,268534.0
113,75798.0,254947.0,268061.0
113,75717.0,254739.0,267822.0
113,75702.0,254781.0,267883.0
113,75686.0,254818.0,267945.0
113,75652.0,254805.0,267944.0
113,75619.0,254785.0,267940.0
113,75611.0,254812.0,267952.0
113,75592.0,254781.0,267901.0
113,75590.0,254777.0,267879.0
113,75589.0,254749.0,267864.0
113,75607.0,254778.0,267894.0
113,75643.0,254863.0,267970.0
114,75678.0,254957.0,268054.0
114,75707.0,254999.0,268074.0
114,75727.0,255013.0,268065.0
114,75750.0,255020.0,268042.0
114,75772.0,254991.0,267990.0
114,75789.0,254975.0,267967.0
114,75818.0,254984.0,267934.0
114,75853.0,255033.0,267951.0
114,75898.0,255103.0,267994.0
114,75943.0,255180.0,268050.0
114,75980.0,255210.0,268060.0
114,75990.0,255155.0,267999.0
114,75938.0,254961.0,267818.0
114,75889.0,254826.0,267680.0
114,75854.0,254778.0,267646.0
114,75820.0,254755.0,267618.0
114,75780.0,254695.0,267559.0
114,75753.0,254668.0,267531.0
114,75741.0,254686.0,267545.0
114,75747.0,254705.0,267559.0
114,75748.0,254704.0,267569.0
114,75737.0,254679.0,267538.0
114,75739.0,254674.0,267506.0
114,75750.0,254687.0,267519.0
114,75765.0,254705.0,267528.0
115,75783.0,254713.0,267513.0
115,75808.0,254746.0,267513.0
115,75830.0,254769.0,267522.0
115,75857.0,254790.0,267527.0
115,75887.0,254818.0,267520.0
115,75918.0,254843.0,267534.0
115,75953.0,254873.0,267538.0
115,75998.0,254911.0,267567.0
115,76031.0,254947.0,267591.0
115,76020.0,254874.0,267513.0
115,75967.0,254753.0,267411.0
115,75922.0,254657.0,267318.0
115,75874.0,254586.0,267271.0
115,75834.0,254538.0,267231.0
115,75797.0,254521.0,267217.0
115,75779.0,254543.0,267249.0
115,75757.0,254539.0,267252.0
115,75757.0,254558.0,267267.0
115,75761.0,254579.0,267304.0
115,75767.0,254602.0,267334.0
115,75773.0,254629.0,267343.0
115,75792.0,254659.0,267375.0
115,75815.0,254714.0,267417.0
115,75848.0,254771.0,267466.0
115,75872.0,254818.0,267511.0
116,75901.0,254846.0,267537.0
116,75928.0,254879.0,267548.0
116,75956.0,254919.0,267555.0
116,75989.0,254944.0,267557.0
116,76024.0,254971.0,267578.0
116,76052.0,255000.0,267572.0
116,76089.0,255035.0,267590.0
116,76125.0,255076.0,267622.0
116,76125.0,255008.0,267553.0
116,76071.0,254840.0,267394.0
116,76023.0,254746.0,267294.0
116,75978.0,254683.0,267274.0
116,75934.0,254653.0,267243.0
116,75889.0,254607.0,267214.0
116,75854.0,254591.0,267215.0
116,75844.0,254625.0,267260.0
116,75840.0,254653.0,267295.0
116,75835.0,254666.0,267306.0
116,75835.0,254686.0,267331.0
116,75840.0,254701.0,267346.0
116,75844.0,254726.0,267353.0
116,75862.0,254746.0,267363.0
116,75872.0,254758.0,267377.0
116,75892.0,254787.0,267379.0
116,75913.0,254793.0,267382.0
117,75934.0,254830.0,267388.0
117,75968.0,254858.0,267399.0
117,75993.0,254901.0,267419.0
117,76026.0,254920.0,267427.0
117,76054.0,254937.0,267424.0
117,76078.0,254960.0,267416.0
117,76112.0,254982.0,267436.0
117,76150.0,255032.0,267466.0
117,76193.0,255068.0,267500.0
117,76181.0,254985.0,267433.0
117,76122.0,254850.0,267295.0
117,76067.0,254762.0,267219.0
117,76014.0,254698.0,267172.0
117,75969.0,254659.0,267152.0
117,75913.0,254612.0,267114.0
117,75880.0,254606.0,267132.0
117,75859.0,254626.0,267158.0
117,75844.0,254631.0,267167.0
117,75840.0,254650.0,267186.0
117,75834.0,254671.0,267200.0
117,75827.0,254666.0,267204.0
117,75833.0,254681.0,267215.0
117,75844.0,254701.0,267225.0
117,75863.0,254731.0,267253.0
117,75887.0,254790.0,267302.0
118,75915.0,254835.0,267343.0
118,75943.0,254875.0,267370.0
118,75970.0,254918.0,267396.0
118,75998.0,254936.0,267419.0
118,76028.0,254988.0,267445.0
118,76057.0,255028.0,267457.0
118,76093.0,255065.0,267489.0
118,76119.0,255090.0,267502.0
118,76122.0,255035.0,267452.0
118,76072.0,254897.0,267318.0
118,76011.0,254770.0,267199.0
118,75940.0,254621.0,267057.0
118,75884.0,254550.0,267015.0
118,75843.0,254521.0,266990.0
118,75812.0,254558.0,267056.0
118,75806.0,254656.0,267156.0
118,75804.0,254695.0,267218.0
118,75797.0,254732.0,267262.0
118,75789.0,254751.0,267298.0
118,75784.0,254747.0,267293.0
118,75784.0,254766.0,267309.0
118,75791.0,254773.0,267304.0
118,75802.0,254800.0,267328.0
118,75819.0,254826.0,267334.0
118,75832.0,254825.0,267334.0
119,75844.0,254843.0,267328.0
119,75850.0,254842.0,267290.0
119,75726.0,254312.0,266684.0
119,75809.0,253919.0,266629.0
119,76174.0,254596.0,267736.0
119,76406.0,255338.0,268521.0
119,76521.0,255872.0,268906.0
119,76571.0,256106.0,269051.0
119,76553.0,256172.0,269073.0
119,76328.0,255744.0,268488.0
119,76083.0,255123.0,267767.0
119,75923.0,254708.0,267291.0
119,75831.0,254622.0,267182.0
119,75796.0,254680.0,267267.0
119,75794.0,254837.0,267423.0
119,75791.0,254947.0,267552.0
119,75793.0,255008.0,267627.0
119,75807.0,255106.0,267753.0
119,75818.0,255183.0,267854.0
119,75844.0,255271.0,267964.0
119,75882.0,255395.0,268105.0
119,75914.0,255514.0,268229.0
119,75934.0,255588.0,268283.0
119,75932.0,255537.0,268213.0
119,75922.0,255450.0,268106.0
120,75934.0,255452.0,268083.0
120,75935.0,255417.0,268043.0
120,75941.0,255385.0,267960.0
120,75950.0,255374.0,267918.0
120,75975.0,255401.0,267934.0
120,76009.0,255452.0,267985.0
120,75990.0,255356.0,267896.0
120,75925.0,255216.0,267770.0
120,75844.0,255103.0,267685.0
120,75776.0,255049.0,267643.0
120,75712.0,255023.0,267658.0
120,75658.0,255014.0,267684.0
120,75601.0,254996.0,267694.0
120,75564.0,255011.0,267721.0
120,75541.0,255014.0,267742.0
120,75515.0,255005.0,267720.0
120,75491.0,254974.0,267694.0
120,75469.0,254954.0,267659.0
120,75465.0,254942.0,267660.0
120,75479.0,254984.0,267699.0
120,75491.0,255004.0,267719.0
120,75509.0,255035.0,267738.0
120,75521.0,255037.0,267724.0
120,75535.0,255033.0,267713.0
120,75559.0,255042.0,267724.0
121,75574.0,255052.0,267695.0
121,75593.0,255047.0,267673.0
121,75623.0,255093.0,267694.0
121,75658.0,255115.0,267718.0
121,75698.0,255171.0,267743.0
121,75746.0,255241.0,267810.0
121,75766.0,255254.0,267821.0
121,75723.0,255110.0,267694.0
121,75646.0,254965.0,267575.0
121,75570.0,254879.0,267492.0
121,75494.0,254745.0,267394.0
121,75425.0,254647.0,267313.0
121,75368.0,254606.0,267307.0
121,75355.0,254699.0,267444.0
121,75370.0,254814.0,267595.0
121,75396.0,254934.0,267749.0
121,75431.0,255089.0,267928.0
121,75460.0,255209.0,268080.0
121,75471.0,255276.0,268143.0
121,75451.0,255206.0,268059.0
121,75404.0,255005.0,267818.0
121,75362.0,254826.0,267592.0
121,75344.0,254725.0,267459.0
121,75355.0,254691.0,267418.0
121,75367.0,254676.0,267375.0
122,75407.0,254733.0,267428.0
122,75445.0,254795.0,267471.0
122,75479.0,254851.0,267523.0
122,75526.0,254911.0,267580.0
122,75559.0,254958.0,267598.0
122,75599.0,254995.0,267632.0
122,75643.0,255043.0,267674.0
122,75629.0,254910.0,267523.0
122,75566.0,254704.0,267324.0
122,75503.0,254579.0,267200.0
122,75458.0,254547.0,267207.0
122,75422.0,254565.0,267259.0
122,75389.0,254571.0,267313.0
122,75373.0,254625.0,267413.0
122,75369.0,254708.0,267519.0
122,75360.0,254725.0,267541.0
122,75370.0,254768.0,267630.0
122,75385.0,254870.0,267753.0
122,75403.0,254921.0,267835.0
122,75409.0,254942.0,267870.0
122,75411.0,254944.0,267880.0
122,75430.0,254973.0,267906.0
122,75450.0,254994.0,267914.0
122,75464.0,254988.0,267899.0
122,75479.0,254977.0,267886.0
123,75493.0,254970.0,267855.0
123,75508.0,254951.0,267806.0
123,75522.0,254931.0,267787.0
123,75557.0,254967.0,267794.0
123,75595.0,255037.0,267855.0
123,75615.0,255018.0,267856.0
123,75573.0,254871.0,267733.0
123,75513.0,254792.0,267682.0
123,75466.0,254764.0,267704.0
123,75423.0,254768.0,267747.0
123,75361.0,254726.0,267741.0
123,75293.0,254629.0,267689.0
123,75250.0,254602.0,267651.0
123,75222.0,254556.0,267636.0
123,75207.0,254549.0,267645.0
123,75200.0,254563.0,267679.0
123,75200.0,254578.0,267696.0
123,75200.0,254583.0,267693.0
123,75213.0,254613.0,267738.0
123,75228.0,254618.0,267739.0
123,75250.0,254633.0,267758.0
123,75277.0,254653.0,267772.0
123,75300.0,254671.0,267768.0
123,75326.0,254694.0,267775.0
123,75362.0,254722.0,267794.0
124,75398.0,254755.0,267804.0
124,75428.0,254770.0,267827.0
124,75466.0,254814.0,267854.0
124,75508.0,254853.0,267884.0
124,75558.0,254922.0,267936.0
124,75587.0,254931.0,267941.0
124,75548.0,254789.0,267816.0
124,75473.0,254608.0,267672.0
124,75413.0,254537.0,267620.0
124,75348.0,254474.0,267585.0
124,75286.0,254418.0,267562.0
124,75229.0,254374.0,267535.0
124,75187.0,254347.0,267559.0
124,75169.0,254367.0,267601.0
124,75164.0,254381.0,267619.0
124,75155.0,254386.0,267643.0
124,75159.0,254426.0,267679.0
124,75163.0,254436.0,267714.0
124,75175.0,254453.0,267717.0
124,75194.0,254473.0,267734.0
124,75218.0,254504.0,267770.0
